Year of End Time (Adj),Month of End Time (Adj),In Library,Artist Name,Track Name,Minutes Listened,Ms Played
2021,May,1,Lake Street Dive,Better Than,3.598,215880
2021,May,1,Lake Street Dive,Better Than,3.598,215880
2021,May,1,Lake Street Dive,Better Than,3.598,215880
2021,May,1,Lake Street Dive,Better Than,3.598,215880
2021,May,1,Lake Street Dive,Better Than,3.598,215880
2021,May,1,Lake Street Dive,Better Than,3.598,215880
2021,May,1,Lake Street Dive,Better Than,3.598,215880
2021,May,1,Lake Street Dive,Better Than,3.598,215880
2021,June,1,Lake Street Dive,Better Than,3.598,215880
2021,June,1,Lake Street Dive,Better Than,3.598,215880
2021,June,1,Lake Street Dive,Better Than,3.598,215880
2021,June,1,Lake Street Dive,Better Than,3.598,215880
2021,June,1,Lake Street Dive,Better Than,3.598,215880
2021,June,1,Lake Street Dive,Better Than,3.598,215880
2021,June,1,Lake Street Dive,Better Than,3.598,215880
2021,June,1,Lake Street Dive,Better Than,3.598,215880
2021,June,1,Lake Street Dive,Better Than,3.598,215880
2021,July,1,Lake Street Dive,Better Than,3.598,215880
2021,July,1,Lake Street Dive,Better Than,3.598,215880
2021,July,1,Lake Street Dive,Better Than,3.598,215880
2021,August,1,Lake Street Dive,Better Than,3.598,215880
2020,October,1,Liza Anne,Desire,2.990066667,179404
2020,October,1,Liza Anne,Desire,2.990066667,179404
2021,June,1,Liza Anne,Desire,2.990066667,179404
2021,July,1,Liza Anne,Desire,2.990066667,179404
2021,February,1,Liza Anne,I Shouldn't Ghost My Therapist,0.036616667,2197
2021,June,1,Liza Anne,I Shouldn't Ghost My Therapist,0.1398,8388
2021,April,1,Liza Anne,I Shouldn't Ghost My Therapist,1.448233333,86894
2020,October,1,Liza Anne,I Shouldn't Ghost My Therapist,3.006616667,180397
2020,October,1,Liza Anne,I Shouldn't Ghost My Therapist,3.006616667,180397
2020,October,1,Liza Anne,Bummer Days,2.191883333,131513
2020,October,1,Liza Anne,Bummer Days,2.627783333,157667
2021,June,1,Liza Anne,Bad Vacation,0.082583333,4955
2020,October,1,Liza Anne,Bad Vacation,2.80575,168345
2020,October,1,Liza Anne,Bad Vacation,2.80575,168345
2021,June,1,Dispatch,The General,0.027083333,1625
2020,October,1,Bahamas,Lost In The Light,3.945333333,236720
2020,October,1,Bahamas,Lost In The Light,3.945333333,236720
2021,June,1,Jorja Smith,Be Honest (feat. Burna Boy),0.050233333,3014
2020,October,1,Jorja Smith,Be Honest (feat. Burna Boy),0.06075,3645
2021,May,1,Jorja Smith,Be Honest (feat. Burna Boy),0.085133333,5108
2021,July,1,Jorja Smith,Be Honest (feat. Burna Boy),1.576883333,94613
2021,May,1,Jorja Smith,Be Honest (feat. Burna Boy),1.689766667,101386
2021,July,1,Jorja Smith,Be Honest (feat. Burna Boy),1.75435,105261
2020,November,1,Jorja Smith,Be Honest (feat. Burna Boy),3.4505,207030
2020,December,1,Jorja Smith,Be Honest (feat. Burna Boy),3.4505,207030
2021,February,1,Jorja Smith,Be Honest (feat. Burna Boy),3.4505,207030
2021,March,1,Jorja Smith,Be Honest (feat. Burna Boy),3.4505,207030
2021,April,1,Jorja Smith,Be Honest (feat. Burna Boy),3.4505,207030
2021,April,1,Jorja Smith,Be Honest (feat. Burna Boy),3.4505,207030
2021,April,1,Jorja Smith,Be Honest (feat. Burna Boy),3.4505,207030
2021,June,1,Jorja Smith,Be Honest (feat. Burna Boy),3.4505,207030
2021,June,1,Jorja Smith,Be Honest (feat. Burna Boy),3.4505,207030
2021,July,1,Jorja Smith,Be Honest (feat. Burna Boy),3.4505,207030
2021,July,1,Jorja Smith,Be Honest (feat. Burna Boy),3.4505,207030
2020,November,1,The Zombies,Can't Nobody Love You,2.2671,136026
2021,April,1,The Zombies,She's Not There,0.1117,6702
2021,March,1,The Zombies,She's Not There,1.85155,111093
2021,March,1,Regina Spektor,That Time,0.00675,405
2021,February,1,Regina Spektor,Summer in the City,3.844433333,230666
2021,June,1,Regina Spektor,Summer in the City,3.844433333,230666
2021,March,1,Regina Spektor,Fidelity,0.018833333,1130
2021,June,1,Regina Spektor,Fidelity,0.0599,3594
2020,December,1,Regina Spektor,Fidelity,3.778,226680
2021,April,1,Regina Spektor,Fidelity,3.778,226680
2021,May,1,Regina Spektor,Fidelity,3.778,226680
2021,June,1,Regina Spektor,Fidelity,3.778,226680
2021,June,1,Regina Spektor,Fidelity,3.778,226680
2021,July,1,Regina Spektor,Fidelity,3.778,226680
2021,April,1,Regina Spektor,Samson,0.964783333,57887
2020,December,1,Regina Spektor,Samson,3.158433333,189506
2021,January,1,Regina Spektor,Samson,3.158433333,189506
2021,August,1,Regina Spektor,Hotel Song,3.464666667,207880
2021,June,1,Regina Spektor,Après Moi,0.020033333,1202
2021,August,1,Regina Spektor,Après Moi,0.393466667,23608
2020,October,1,Regina Spektor,Better,3.364,201840
2020,October,1,Regina Spektor,Lady,0.018116667,1087
2021,June,1,Regina Spektor,Lady,0.053683333,3221
2020,October,1,Regina Spektor,Edit,0.015866667,952
2020,November,1,Regina Spektor,On the Radio,3.340216667,200413
2020,October,1,Of Monsters and Men,Organs,0.02275,1365
2021,June,1,Of Monsters and Men,Organs,0.045583333,2735
2020,October,1,Of Monsters and Men,Organs,4.526,271560
2021,April,1,Of Monsters and Men,Organs,4.526,271560
2021,June,1,Of Monsters and Men,Organs,4.526,271560
2021,April,1,Better Oblivion Community Center,Service Road,0.004616667,277
2021,March,1,Better Oblivion Community Center,Service Road,0.01955,1173
2021,March,1,Better Oblivion Community Center,Service Road,0.28845,17307
2021,April,1,Better Oblivion Community Center,Service Road,0.308333333,18500
2021,March,1,Better Oblivion Community Center,Service Road,0.717416667,43045
2021,April,1,Better Oblivion Community Center,Service Road,3.479833333,208790
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,April,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,May,1,Better Oblivion Community Center,Service Road,3.738883333,224333
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,0.0007,42
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,0.00995,597
2021,July,1,Better Oblivion Community Center,Didn't Know What I Was in For,0.01635,981
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,0.017766667,1066
2021,September,1,Better Oblivion Community Center,Didn't Know What I Was in For,0.018483333,1109
2021,June,1,Better Oblivion Community Center,Didn't Know What I Was in For,0.0267,1602
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,0.040166667,2410
2021,August,1,Better Oblivion Community Center,Didn't Know What I Was in For,0.0405,2430
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,0.05795,3477
2021,June,1,Better Oblivion Community Center,Didn't Know What I Was in For,0.1767,10602
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,1.524616667,91477
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,1.681033333,100862
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,1.886566667,113194
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,2.978516667,178711
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,3.3586,201516
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,3.447816667,206869
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,3.62985,217791
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,April,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,May,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,May,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,May,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,May,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,May,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,June,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,July,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,August,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,September,1,Better Oblivion Community Center,Didn't Know What I Was in For,4.053766667,243226
2021,March,1,Better Oblivion Community Center,Didn't Know What I Was in For,6.02,361200
2021,April,1,Better Oblivion Community Center,My City,0.004966667,298
2021,March,1,Better Oblivion Community Center,My City,0.0096,576
2021,March,1,Better Oblivion Community Center,My City,0.51,30600
2021,March,1,Better Oblivion Community Center,My City,1.68735,101241
2021,March,1,Better Oblivion Community Center,My City,2.176616667,130597
2021,March,1,Better Oblivion Community Center,My City,2.5508,153048
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,May,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,August,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,August,1,Better Oblivion Community Center,My City,4.072666667,244360
2021,March,1,Better Oblivion Community Center,My City,4.090083333,245405
2021,March,1,Better Oblivion Community Center,My City,4.789733333,287384
2021,April,1,Better Oblivion Community Center,Chesapeake,0.0039,234
2021,March,1,Better Oblivion Community Center,Chesapeake,0.00995,597
2021,March,1,Better Oblivion Community Center,Chesapeake,0.23035,13821
2021,April,1,Better Oblivion Community Center,Chesapeake,0.247966667,14878
2021,March,1,Better Oblivion Community Center,Chesapeake,0.286816667,17209
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,March,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
2021,May,1,Better Oblivion Community Center,Chesapeake,4.074766667,244486
